,osmid,y,x,street_count,highway,ref
30731,3409025130,51.5037059,-0.1111018,3,,
30732,3409027411,51.5031904,-0.1121477,1,,
30733,3413416325,51.5387351,-0.065809,3,,
30734,3413433623,51.537632,-0.0588621,3,,
30735,3413433633,51.5375573,-0.0588147,3,,
30736,3413445565,51.5368576,-0.0569659,3,,
30737,3413478119,51.5641894,-0.1803995,3,,
30738,3413478885,51.545635,-0.0672488,1,,
30739,3413479602,51.5449456,-0.071523,1,,
30740,3413479616,51.5449361,-0.0709442,3,,
30741,3413479618,51.5587124,-0.0662292,4,,
30742,3413479619,51.5573156,-0.0669978,3,,
30743,3413479624,51.5573983,-0.0666716,3,,
30744,3413479634,51.5554186,-0.0610598,4,,
30745,3413479635,51.5449397,-0.0712512,4,,
30746,3413479642,51.5553752,-0.0647684,4,,
30747,3413479644,51.5578467,-0.0675251,1,,
30748,3413479652,51.5585438,-0.0667767,1,,
30749,3413479653,51.5581402,-0.0664951,4,,
30750,3413479660,51.5576466,-0.0659694,1,,
30751,3413479661,51.55799,-0.0670644,3,,
30752,3413479662,51.5585959,-0.0666044,3,,
30753,3415604486,51.485705,-0.1494438,4,,
30754,3417174536,51.4949434,-0.1755411,3,,
30755,3417174537,51.4949186,-0.1757826,1,,
30756,3421619692,51.5346664,-0.1135779,3,,
30757,3426468855,51.4840763,-0.068412,3,,
30758,3426468863,51.4841307,-0.0690239,3,,
30759,3426468873,51.4843117,-0.0690483,3,,
30760,3426468874,51.484302,-0.0692028,3,,
30761,3426468891,51.4841486,-0.0684443,3,,
30762,3426470093,51.4838465,-0.0679293,4,,
30763,3426470095,51.4837813,-0.0672229,3,,
30764,3426470097,51.4838193,-0.0669525,3,,
30765,3426470107,51.4837578,-0.066269,3,,
30766,3426470108,51.483812,-0.0670648,4,crossing,
30767,3426470109,51.483788,-0.0670614,1,,
30768,3426470111,51.4838658,-0.0679015,1,,
30769,3426470112,51.4839485,-0.0681216,3,,
30770,3426470118,51.4840023,-0.0668963,4,crossing,
30771,3426470122,51.4838346,-0.0665998,3,,
30772,3426470123,51.4838632,-0.067961,3,,
30773,3426470128,51.4838824,-0.06702,4,crossing,
30774,3426470131,51.4837646,-0.0677839,3,,
30775,3428263468,51.503255,-0.1187338,3,,
30776,3428263472,51.5031913,-0.117515,3,,
30777,3428910224,51.48943,-0.1229314,3,,
30778,3428910227,51.4889797,-0.1230356,3,,
30779,3430354016,51.476252,-0.1755916,3,,
30780,3430354018,51.476409,-0.1755397,3,,
30781,3431515836,51.4772334,-0.1741423,3,,
30782,3438188059,51.5324699,-0.1889144,3,,
30783,3438188082,51.532716,-0.188912,3,,
30784,3438188086,51.5328823,-0.1889099,3,,
30785,3439409099,51.5046537,-0.1292787,4,crossing,
30786,3439409104,51.5075829,-0.1327907,3,,
30787,3439409106,51.5075449,-0.1328991,3,,
30788,3439409148,51.5074498,-0.1272803,3,,
30789,3440115628,51.4953729,-0.191674,3,,
30790,3440115629,51.4953007,-0.1919334,3,,
30791,3442281746,51.526711,-0.1375282,1,,
30792,3442281747,51.5267724,-0.1375982,3,,
30793,3442728123,51.4905987,-0.1190122,3,,
30794,3442728124,51.4899529,-0.1186293,3,,
30795,3442728125,51.4900946,-0.1190554,1,,
30796,3442728130,51.4913688,-0.1179383,3,,
30797,3444582084,51.4753806,-0.1504952,1,,
30798,3444582085,51.4752109,-0.1503631,3,,
30799,3444582088,51.4752661,-0.150223,3,,
30800,3444582089,51.4755791,-0.1504936,3,,
30801,3445239920,51.4760742,-0.1754081,3,,
30802,3445461892,51.5377425,-0.0563712,1,,
30803,3445462095,51.5379275,-0.0564926,3,,
30804,3446663140,51.4858653,-0.1229454,3,,
30805,3446663143,51.4857906,-0.1224482,3,,
30806,3446663145,51.4857349,-0.1221532,3,,
30807,3446663146,51.4859004,-0.1224005,1,,
30808,3446663147,51.4858216,-0.1226548,4,,
30809,3446663148,51.4859434,-0.1226121,1,,
30810,3446663149,51.4858541,-0.1228708,4,,
30811,3446663150,51.4859728,-0.1228304,1,,
30812,3446663151,51.4858933,-0.1231317,4,,
30813,3446663152,51.4860088,-0.1230976,1,,
30814,3446663153,51.4860836,-0.1223374,1,,
30815,3446663156,51.4858052,-0.1225456,3,,
30816,3448677969,51.4971858,-0.0809627,1,,
30817,3451415060,51.4984173,-0.0847643,1,,
30818,3451415067,51.4986689,-0.0845349,3,,
30819,3453930438,51.5081888,-0.0766181,3,,
30820,3453930439,51.5082854,-0.0771612,1,,
30821,3453936567,51.5077787,-0.0755306,1,,
30822,3455341158,51.4816984,-0.1748443,3,,
30823,3455341163,51.4816558,-0.1739003,1,,
30824,3455398804,51.537757,-0.0608131,3,,
30825,3455398811,51.5465652,-0.0551582,4,crossing,
30826,3455398812,51.5466559,-0.0552596,4,crossing,
30827,3455398819,51.5467064,-0.0552614,4,crossing,
30828,3455398823,51.5467544,-0.0550239,4,crossing,
30829,3455398824,51.5467608,-0.0551403,4,crossing,
30830,3455753612,51.5291281,-0.0864655,3,,
30831,3455988435,51.4991602,-0.1384007,3,,
30832,3455988438,51.4988843,-0.1387217,1,,
30833,3455988442,51.4984616,-0.1404478,3,,
30834,3455988451,51.4981838,-0.1403582,3,,
30835,3455988453,51.4977649,-0.1402148,3,,
30836,3456413131,51.5108852,-0.1439145,3,,
30837,3457436567,51.4756269,-0.1490101,3,,
30838,3457436573,51.4752087,-0.1490258,1,,
30839,3459853304,51.5375552,-0.0595663,1,,
30840,3461237573,51.4783459,-0.1441901,3,,
30841,3461237580,51.4769866,-0.1445485,1,,
30842,3466479872,51.5636982,-0.0610439,3,,
30843,3466480069,51.563746,-0.0609353,3,,
30844,3466480071,51.5639868,-0.0615107,3,,
30845,3470047001,51.5234298,-0.0756293,1,,
30846,3470047002,51.52348,-0.0756243,3,,
30847,3470912041,51.4799391,-0.140498,3,,
30848,3470912054,51.4810032,-0.1385405,5,crossing,
30849,3470912058,51.4808871,-0.1384503,3,,
30850,3471375905,51.5197123,-0.0837409,3,,
30851,3471375913,51.5186772,-0.083564,3,,
30852,3474203282,51.490701,-0.1371811,3,,
30853,3474939812,51.4799781,-0.1715886,1,,
30854,3474939824,51.4785663,-0.1690131,4,crossing,
30855,3474939829,51.4770419,-0.1688122,4,crossing,
30856,3476508141,51.5068626,-0.1469786,3,crossing,
30857,3476508187,51.507344,-0.1472822,1,,
30858,3476508188,51.507361,-0.1471914,3,,
30859,3479105775,51.507228,-0.1498504,1,,
30860,3479117425,51.5066887,-0.1494899,1,,
30861,3479117427,51.5067039,-0.1493693,3,,
30862,3479117452,51.5069166,-0.1494492,3,,
30863,3479117483,51.5071267,-0.1495377,3,,
30864,3485457323,51.5073271,-0.1507049,1,,
30865,3485458100,51.5066669,-0.1505338,3,,
30866,3485458226,51.5068769,-0.1506255,3,,
30867,3491903516,51.5080046,-0.1520754,1,,
30868,3491903559,51.5082547,-0.1521062,3,,
30869,3493116238,51.5246526,-0.1768552,4,crossing,
30870,3493404766,51.50958,-0.1493543,1,,
30871,3493582948,51.4845134,-0.095388,3,,
30872,3493582949,51.4846485,-0.0954181,1,,
30873,3493783315,51.5164261,-0.0684382,1,,
30874,3493783316,51.5165332,-0.0681562,3,,
30875,3494677490,51.5105833,-0.1489621,1,,
30876,3494677593,51.5105999,-0.148864,1,,
30877,3494677600,51.5106148,-0.1487825,1,,
30878,3494677602,51.5106182,-0.1490981,3,,
30879,3494677603,51.5106222,-0.148743,1,,
30880,3494677606,51.5106272,-0.14905,3,,
30881,3494677611,51.5106395,-0.1489841,3,,
30882,3494677612,51.5106442,-0.1486246,1,,
30883,3494677614,51.510657,-0.1488901,3,,
30884,3494677618,51.5106723,-0.1488086,3,,
30885,3494677619,51.5106796,-0.1487694,3,,
30886,3494677622,51.5106949,-0.1486872,3,,
30887,3494677624,51.5107012,-0.1486533,3,,
30888,3494677627,51.5107167,-0.1491468,1,,
30889,3494677629,51.5107267,-0.1490978,1,,
30890,3494677636,51.5107696,-0.1487241,1,,
30891,3494677641,51.5107846,-0.1482068,3,,
30892,3494677651,51.5108601,-0.1482394,1,,
30893,3494858390,51.5236624,-0.1782262,3,,
30894,3494858391,51.5237887,-0.177997,3,,
30895,3494858392,51.523906,-0.1777868,3,,
30896,3494884397,51.5110793,-0.1499052,4,crossing,
30897,3494884400,51.5110907,-0.1498306,4,crossing,
30898,3501235317,51.5258517,-0.1298583,1,,
30899,3501235320,51.526057,-0.1293722,3,,
30900,3501250669,51.5347846,-0.1964373,3,,
30901,3501250670,51.5347933,-0.1961553,3,,
30902,3501250671,51.5348098,-0.1959578,3,,
30903,3501250672,51.5348237,-0.195788,3,,
30904,3501250674,51.5350339,-0.1960276,3,,
30905,3501744303,51.5416855,-0.0566599,3,,
30906,3502505692,51.4906034,-0.1498474,4,crossing,
30907,3502507797,51.4906493,-0.1495228,4,crossing,
30908,3502507800,51.4906808,-0.1493986,4,crossing,
30909,3502507804,51.4906998,-0.1499084,4,crossing,
30910,3502507806,51.4907197,-0.1496966,4,,
30911,3502507811,51.4907574,-0.1498404,4,,
30912,3502507813,51.4907612,-0.1500635,3,,
30913,3502507818,51.490787,-0.1496179,4,,
30914,3502507822,51.4908075,-0.1500258,4,crossing,
30915,3502507828,51.4908313,-0.1495681,4,crossing,
30916,3502507830,51.4908364,-0.1497466,4,,
30917,3502507837,51.4908709,-0.1498584,4,crossing,
30918,3502507858,51.4909419,-0.1496235,4,crossing,
30919,3502507863,51.490981,-0.1503112,3,,
30920,3502507885,51.490984,-0.1494758,3,,
30921,3502681595,51.534824,-0.1956386,1,,
30922,3502681611,51.536198,-0.193413,3,,
30923,3510631821,51.5230392,-0.1771205,1,,
30924,3510631822,51.5234142,-0.1764297,3,,
30925,3515286913,51.5199389,-0.0838231,3,,
30926,3519324894,51.5098365,-0.0936836,3,,
30927,3522444544,51.5425777,-0.0941079,3,,
30928,3522707173,51.5342526,-0.1959428,3,,
30929,3523952593,51.5407672,-0.1891841,3,,
30930,3523952594,51.5410224,-0.1888354,1,,
30931,3527782550,51.4804154,-0.1782483,3,,
30932,3527782551,51.4802707,-0.1781762,3,,
30933,3527782552,51.4813403,-0.1812414,3,,
30934,3527782559,51.4804547,-0.1826787,3,,
30935,3528710291,51.5162192,-0.0805065,1,,
30936,3528711722,51.5160099,-0.0809764,3,,
30937,3528738438,51.5161543,-0.0803127,4,crossing,
30938,3528738439,51.5165958,-0.0812385,3,,
30939,3528738440,51.5166518,-0.0811869,3,,
30940,3531897238,51.5198318,-0.1367139,1,,
30941,3531897257,51.5199429,-0.1368201,3,,
30942,3535402339,51.5464183,-0.1467798,4,crossing,
30943,3539626918,51.5465992,-0.0589955,1,,
30944,3541542218,51.492106,-0.1008044,3,,
30945,3541542222,51.4923429,-0.1003665,3,,
30946,3541548060,51.4923332,-0.1007908,3,,
30947,3541587986,51.4921954,-0.1003285,3,,
30948,3541587988,51.4920877,-0.099622,3,,
30949,3541800128,51.4948166,-0.1511346,1,,
30950,3541800133,51.4947782,-0.1514796,3,,
30951,3541828894,51.4953127,-0.149284,4,,
30952,3542036800,51.4929935,-0.1483508,3,,
30953,3542036801,51.4930855,-0.1486377,4,,
30954,3542036802,51.4928083,-0.148848,3,,
30955,3542045640,51.4927171,-0.1491237,3,,
30956,3542083579,51.4930473,-0.1495636,3,,
30957,3550836102,51.5172433,-0.0817391,3,,
30958,3550836104,51.5172949,-0.0815907,1,,
30959,3551158298,51.4906425,-0.1530556,1,,
30960,3551158303,51.4901141,-0.1535747,3,,
30961,3551158330,51.4890228,-0.1567951,3,,
30962,3557235423,51.5054534,-0.1340448,3,,
30963,3557235424,51.5054853,-0.133946,3,,
30964,3557235429,51.5052787,-0.1338626,3,,
30965,3557235449,51.5055939,-0.1340504,3,,
30966,3560950179,51.5183445,-0.1508299,3,,
30967,3560950187,51.5183913,-0.150527,3,,
30968,3561854976,51.5180388,-0.1521122,3,,
30969,3561854983,51.5181252,-0.1521112,1,,
30970,3562111413,51.5136661,-0.1608637,3,,
30971,3567188470,51.5147794,-0.1625182,3,,
30972,3567188627,51.5143269,-0.1629953,1,,
30973,3567188665,51.5146102,-0.1628287,1,,
30974,3573387094,51.5172495,-0.1689797,3,,
30975,3575734287,51.5169603,-0.1726937,3,,
30976,3575734291,51.5170935,-0.1724568,1,,
30977,3578206911,51.5396691,-0.0549213,1,,
30978,3578206918,51.5394617,-0.0562411,3,,
30979,3578206925,51.539519,-0.055557,1,,
30980,3578315455,51.5227011,-0.0966393,3,,
30981,3578315456,51.5220957,-0.0963096,3,,
30982,3578825665,51.507172,-0.0717919,3,,
30983,3581332535,51.5141059,-0.1156764,1,,
30984,3581332545,51.5142725,-0.1155501,3,,
30985,3583391695,51.551446,-0.0857542,4,crossing,
30986,3584028420,51.5244411,-0.1718971,3,,
30987,3586606035,51.5224112,-0.0958214,3,,
30988,3586606037,51.5220499,-0.0965345,3,,
30989,3586606038,51.5216181,-0.0962971,3,,
30990,3586606039,51.5216099,-0.096174,3,,
30991,3586606040,51.5219225,-0.0963496,1,,
30992,3586790755,51.5312471,-0.1210549,4,,
30993,3588619154,51.5188214,-0.1526809,3,,
30994,3588619168,51.5188918,-0.1527077,1,,
30995,3588620005,51.5197247,-0.1526594,1,,
30996,3588620011,51.5197983,-0.1526297,3,,
30997,3589883697,51.5321913,-0.1944223,3,,
30998,3589883698,51.5323093,-0.1944623,1,,
30999,3589883700,51.5323674,-0.1975822,4,,
31000,3589883701,51.5323678,-0.1955057,3,,
31001,3589883703,51.5324078,-0.1942432,3,,
31002,3589883715,51.5325924,-0.197586,3,,
31003,3589883718,51.5326493,-0.197587,1,,
31004,3589883721,51.5326579,-0.1954783,1,,
31005,3589883723,51.5326667,-0.1956138,1,,
31006,3589883726,51.5327125,-0.1942593,1,,
31007,3589883733,51.5328962,-0.1948073,1,,
31008,3589883742,51.5329899,-0.1948329,3,,
31009,3589883743,51.5330034,-0.194115,3,,
31010,3589883747,51.5330896,-0.1937581,3,crossing,
31011,3589883776,51.5332661,-0.1948526,1,,
31012,3589883790,51.5331608,-0.1924619,4,,
31013,3589883801,51.5336917,-0.1934313,1,,
31014,3589883806,51.533763,-0.1930521,3,,
31015,3594678170,51.538291,-0.0572473,3,,
31016,3597077263,51.5211146,-0.1804038,3,,
31017,3598283908,51.5317301,-0.1155056,3,,
31018,3598283909,51.531679,-0.1159486,1,,
31019,3598297082,51.526235,-0.133365,4,,
31020,3600810474,51.5205587,-0.0986785,3,,
31021,3604657952,51.5213762,-0.0784773,1,,
31022,3607350086,51.5534355,-0.1100111,3,,
31023,3607696499,51.5443638,-0.1394545,3,,
31024,3607741258,51.542026,-0.1419289,3,,
31025,3610309235,51.5285692,-0.1450611,3,,
31026,3611002428,51.5351429,-0.0937641,3,,
31027,3613561811,51.5117528,-0.1573706,3,,
31028,3613561813,51.5117715,-0.1573803,3,,
31029,3613561820,51.5118704,-0.1574317,3,,
31030,3615941410,51.5175311,-0.1751604,3,,
31031,3616299208,51.5083413,-0.0813063,3,,
31032,3620876547,51.5088714,-0.1971888,4,crossing,
31033,3621733129,51.5111596,-0.1987355,1,,
31034,3621733161,51.5112067,-0.1986833,3,,
31035,3622682776,51.5359814,-0.1173558,1,,
31036,3622684611,51.5364552,-0.1176582,1,,
31037,3622684677,51.5369459,-0.1176304,3,,
31038,3625552148,51.5321239,-0.1224532,3,,
31039,3629217345,51.5181058,-0.0825008,3,,
31040,3629217346,51.5181332,-0.0826298,3,,
31041,3629217347,51.5182491,-0.0824218,3,,
31042,3629217348,51.5182734,-0.0825472,3,,
31043,3629223879,51.5192522,-0.0840895,3,,
31044,3629223881,51.5190914,-0.0837845,3,,
31045,3629223884,51.5186199,-0.0839025,3,,
31046,3629223885,51.5185494,-0.0837857,3,,
31047,3629223890,51.5190875,-0.083724,3,,
31048,3629223994,51.5193298,-0.0846871,3,,
31049,3629223995,51.5196618,-0.0844852,3,,
31050,3629223996,51.5195295,-0.0839322,3,,
31051,3632577084,51.5137929,-0.0778492,3,,
31052,3632581622,51.5140494,-0.0799851,3,,
31053,3633500025,51.5328917,-0.1979058,3,,
31054,3633500043,51.5329958,-0.1945187,3,,
31055,3633500079,51.5330851,-0.1979224,1,,
31056,3633500094,51.5331109,-0.1945247,1,,
31057,3635906674,51.5405626,-0.0618446,1,,
31058,3635906675,51.5407596,-0.0623078,1,,
31059,3635906678,51.5409261,-0.0623837,3,,
31060,3635906687,51.5414048,-0.0616593,1,,
31061,3635978508,51.5631325,-0.1188285,3,,
31062,3637436403,51.5173149,-0.0829631,3,,
31063,3637436404,51.5172361,-0.0827657,3,,
31064,3637449663,51.5112919,-0.0902439,1,,
31065,3638066592,51.5648069,-0.1217616,3,,
31066,3638066598,51.5649015,-0.1210426,3,,
31067,3638910397,51.5335551,-0.1905894,1,,
31068,3638910414,51.5336005,-0.1915832,1,,
31069,3638910416,51.5336092,-0.1906408,3,,
31070,3638910419,51.5336244,-0.1906097,3,,
31071,3638910429,51.5336759,-0.1904971,3,,
31072,3638910436,51.5337125,-0.191808,4,,
31073,3638910484,51.5341635,-0.1912434,1,,
31074,3639617138,51.5378224,-0.0609023,1,,
31075,3639771152,51.4980271,-0.1297722,3,,
31076,3639771153,51.4980481,-0.1297224,1,,
31077,3639771154,51.4980115,-0.129685,1,,
31078,3639771155,51.4979865,-0.1297438,3,,
31079,3639771156,51.4979616,-0.1296189,1,,
31080,3639771157,51.4979318,-0.1296685,3,,
31081,3639771158,51.4978767,-0.1294998,1,,
31082,3639771159,51.4978471,-0.129558,3,,
31083,3639771160,51.4975965,-0.1294387,3,,
31084,3639771161,51.4975868,-0.1293883,1,,
31085,3639771162,51.4975595,-0.1294424,3,,
31086,3639771163,51.497563,-0.1293776,1,,
31087,3639771164,51.4978814,-0.1285156,3,,
31088,3639771165,51.4978958,-0.1286093,1,,
31089,3639771166,51.4975987,-0.1285971,3,,
31090,3639771167,51.4975961,-0.1286394,1,,
31091,3639771168,51.4977178,-0.1285744,3,,
31092,3639771169,51.4977173,-0.128619,1,,
31093,3639771170,51.4978592,-0.1285261,3,,
31094,3639771171,51.4978542,-0.1285838,1,,
31095,3639771172,51.4977915,-0.1285479,3,,
31096,3639771173,51.4977773,-0.1286028,1,,
31097,3642460139,51.5320485,-0.1924119,3,,
31098,3644928437,51.4762196,-0.1486227,3,,
31099,3644928439,51.4761785,-0.1487289,3,,
31100,3644928440,51.4763545,-0.14849,1,,
31101,3644928443,51.4764312,-0.1483508,1,,
31102,3644928446,51.4763509,-0.1481001,1,,
31103,3644928447,51.4764799,-0.1483396,1,,
31104,3644928448,51.4764964,-0.1482541,4,crossing,
31105,3644928449,51.4765164,-0.1481375,1,,
31106,3644928450,51.4765104,-0.1480578,1,,
31107,3644928451,51.4764703,-0.1480152,4,crossing,
31108,3644928452,51.4764207,-0.1479617,1,,
31109,3644928454,51.4762538,-0.1482154,4,crossing,
31110,3644928455,51.4762647,-0.1481544,1,,
31111,3644928457,51.4761813,-0.1483896,4,crossing,
31112,3644928464,51.4762245,-0.1483557,3,,
31113,3644928465,51.4759893,-0.1481899,4,,
31114,3644928470,51.4761385,-0.1484159,3,,
31115,3644928474,51.4761177,-0.1486373,3,,
31116,3644928476,51.4767749,-0.1474007,1,,
31117,3644928477,51.4767409,-0.1473638,4,crossing,
31118,3645264139,51.5225151,-0.1325168,4,crossing,
31119,3649432547,51.5335765,-0.0651838,1,,
31120,3649432551,51.5482981,-0.067411,3,,
31121,3649495022,51.5183558,-0.1783417,1,,
31122,3649502025,51.5184018,-0.1785098,1,,
31123,3649502027,51.518433,-0.178577,3,,
31124,3649502030,51.5184834,-0.1787729,1,,
31125,3649502032,51.5185726,-0.1787467,1,,
31126,3651141688,51.5300853,-0.1865802,1,,
31127,3651141700,51.5301777,-0.1863525,3,,
31128,3651150233,51.5327316,-0.1902523,1,,
31129,3651240408,51.5241507,-0.1714482,1,,
31130,3651274105,51.5232177,-0.1720474,3,,
31131,3651274107,51.5234003,-0.1723888,3,,
31132,3651274112,51.5234672,-0.172303,4,,
31133,3651274124,51.5235643,-0.1721766,1,,
31134,3653903578,51.4760111,-0.149147,3,,
31135,3653903580,51.4762913,-0.149387,1,,
31136,3653996496,51.4868687,-0.1146124,3,crossing,
31137,3653996499,51.4869133,-0.1150783,3,,
31138,3653996500,51.4869038,-0.1153938,3,,
31139,3653996501,51.4868931,-0.1158205,3,,
31140,3654005550,51.4827725,-0.1134764,3,,
31141,3654005553,51.482545,-0.1130434,3,,
31142,3654005555,51.4856147,-0.1100315,3,,
31143,3654005559,51.4849286,-0.1105577,3,,
31144,3654011289,51.4871189,-0.112775,3,,
31145,3654011291,51.486965,-0.1135664,3,,
31146,3654011292,51.4869564,-0.1137751,3,,
31147,3654600932,51.5278006,-0.1964112,3,,
31148,3654600934,51.5278695,-0.1968087,1,,
31149,3654759251,51.5314004,-0.1940301,3,,
31150,3654759252,51.5313771,-0.194137,3,,
31151,3654759266,51.5318897,-0.1939812,3,,
31152,3654888369,51.5217431,-0.1785606,1,,
31153,3654888373,51.5217852,-0.1784175,3,,
31154,3655786807,51.523173,-0.1774088,3,,
31155,3660625840,51.520741,-0.1782443,1,,
31156,3660625841,51.5206877,-0.1781607,3,,
31157,3660625842,51.5205802,-0.1788088,1,,
31158,3660625843,51.5204309,-0.1785767,3,,
31159,3660625844,51.5210775,-0.1779296,1,,
31160,3660625845,51.5213954,-0.1781,1,,
31161,3660625846,51.5214764,-0.1779713,3,,
31162,3660625900,51.5218955,-0.1790916,3,,
31163,3660625901,51.5218223,-0.1789756,1,,
31164,3660625903,51.5213293,-0.1800392,3,,
31165,3660625904,51.5212561,-0.1799267,1,,
31166,3661703766,51.5189964,-0.0868704,3,,
31167,3662345306,51.5207033,-0.1712119,3,,
31168,3663817038,51.5289098,-0.1883706,3,,
31169,3663817094,51.5294191,-0.1872407,3,,
31170,3663817143,51.531157,-0.184831,3,,
31171,3663817145,51.531706,-0.1854401,3,,
31172,3663817147,51.5323056,-0.1861324,3,,
31173,3664398006,51.5118158,-0.0993953,4,,
31174,3664398009,51.5119856,-0.0983321,3,,
31175,3664405913,51.5119369,-0.0971847,1,,
31176,3667016867,51.5353968,-0.1332643,1,crossing,
31177,3667016878,51.5374125,-0.1346327,1,crossing,
31178,3667016882,51.5389968,-0.1359525,1,crossing,
31179,3667044546,51.5351271,-0.1317632,1,,
31180,3667044547,51.5351542,-0.1315992,1,,
31181,3667506372,51.4962327,-0.1427669,3,,
31182,3668281339,51.495863,-0.1439426,4,crossing,
31183,3668281344,51.4959478,-0.1438352,5,,
31184,3668281348,51.4960162,-0.1436796,3,,
31185,3668281349,51.4960658,-0.1435691,3,,
31186,3668281350,51.4961002,-0.1444644,3,,
31187,3669269293,51.5116475,-0.1977274,3,,
31188,3669772936,51.5539973,-0.1545687,4,crossing,
31189,3669772937,51.5531639,-0.1579672,4,crossing,
31190,3670960467,51.5410619,-0.156947,3,,
31191,3670960469,51.540732,-0.1567341,1,,
31192,3670960475,51.5388257,-0.1529521,3,,
31193,3670960478,51.5399015,-0.1501505,3,,
31194,3670960481,51.5400689,-0.1504977,3,,
31195,3672503806,51.5152292,-0.1976776,1,,
31196,3672506432,51.5152839,-0.1972737,3,,
31197,3673602984,51.5202242,-0.0758176,3,,
31198,3673602988,51.5175097,-0.0804336,3,,
31199,3675480638,51.5176861,-0.0598684,1,,
31200,3675480639,51.5175201,-0.0597823,3,,
31201,3675480642,51.5171582,-0.0592241,1,,
31202,3676721325,51.5208324,-0.0574132,3,,
31203,3676721331,51.5207227,-0.0576821,3,,
31204,3676721344,51.5205063,-0.0586889,3,,
31205,3676721350,51.5208758,-0.0576536,4,crossing,
31206,3676721355,51.5210526,-0.057461,3,,
31207,3676721363,51.5207507,-0.0573742,3,,
31208,3679163772,51.5101624,-0.1867814,3,,
31209,3679163775,51.5101463,-0.1870332,1,,
31210,3679163777,51.5101564,-0.186875,1,,
31211,3679163784,51.5101363,-0.1871501,3,,
31212,3679532446,51.5535997,-0.0968236,1,,
31213,3679532449,51.5539277,-0.0968033,3,,
31214,3679532452,51.5546845,-0.0963,3,,
31215,3680632655,51.5170855,-0.0599939,3,,
31216,3680632658,51.5172149,-0.0601736,1,,
31217,3682452305,51.5334815,-0.089397,3,,
31218,3682452306,51.5342653,-0.0899716,3,,
31219,3682452307,51.5333361,-0.0898982,3,,
31220,3682452308,51.5341155,-0.0904758,3,,
31221,3682527989,51.5337126,-0.0885764,3,,
31222,3682527990,51.5337467,-0.0884634,3,,
31223,3682527991,51.53394,-0.0886161,3,,
31224,3682534381,51.5340257,-0.0892031,3,,
31225,3682538298,51.5160679,-0.0809151,1,,
31226,3682663066,51.5601998,-0.1795536,3,,
31227,3683048296,51.5271746,-0.0779015,3,crossing,
31228,3683048297,51.5270783,-0.0780503,3,crossing,
31229,3683178084,51.5408195,-0.0788487,3,crossing,
31230,3683246246,51.5411778,-0.0781803,3,,
31231,3683246263,51.5412824,-0.0792788,4,,
31232,3683246274,51.5409037,-0.078828,4,,
31233,3683246281,51.5415824,-0.0786575,4,,
31234,3683246295,51.5412366,-0.0786699,3,,
31235,3683246300,51.5412488,-0.0788213,3,,
31236,3683587896,51.4927363,-0.0709742,3,,
31237,3683587899,51.4930309,-0.0717327,1,,
31238,3683713162,51.5344398,-0.0895461,3,,
31239,3683713163,51.5346453,-0.0886169,3,,
31240,3683713164,51.5335641,-0.0891025,3,,
31241,3683713165,51.5333424,-0.08895,1,,
31242,3684101798,51.5031237,-0.0873688,1,,
31243,3684101799,51.5035537,-0.0878556,3,,
31244,3684936739,51.5175111,-0.0692418,1,,
31245,3686848664,51.5100464,-0.1981097,3,,
31246,3687413251,51.5453171,-0.057636,1,,
31247,3687579794,51.4760438,-0.0682946,3,,
31248,3687579804,51.4760738,-0.0683618,3,,
31249,3687579812,51.4767462,-0.0680401,1,,
31250,3687579820,51.4773464,-0.0687602,3,,
31251,3687579821,51.4761186,-0.0683109,3,,
31252,3688348425,51.5521918,-0.0854918,3,crossing,
31253,3688348430,51.5522859,-0.0857998,3,,
31254,3688348431,51.5523874,-0.0860005,3,,
31255,3688348434,51.5527649,-0.0874282,3,,
31256,3689692092,51.4903019,-0.1663284,3,,
31257,3690342752,51.4794454,-0.1173731,3,,
31258,3690342796,51.4797419,-0.1171057,1,,
31259,3691268157,51.5239858,-0.1330691,4,,
31260,3692448490,51.5422597,-0.1167277,3,,
31261,3692448492,51.5423215,-0.1167689,4,,
31262,3692448500,51.5424868,-0.1168318,1,,
31263,3693305990,51.5152682,-0.1420084,4,,
31264,3696071664,51.5136277,-0.0690835,3,,
31265,3696548432,51.5120048,-0.1023441,3,,
31266,3696548437,51.5120129,-0.1019064,3,,
31267,3696548438,51.5121691,-0.1018378,3,crossing,
31268,3696548440,51.5119172,-0.1015293,3,,
31269,3698850371,51.5133992,-0.0628397,3,,
31270,3698857487,51.5139617,-0.0642035,3,,
31271,3698993559,51.5311308,-0.1744224,3,,
31272,3699733456,51.5374019,-0.1788374,3,,
31273,3700234907,51.5332821,-0.1834192,3,,
31274,3701640096,51.5336908,-0.0951132,1,,
31275,3701640098,51.5336637,-0.0950816,3,,
31276,3701640100,51.5334806,-0.0954313,3,,
31277,3702815708,51.5278311,-0.1347791,3,,
31278,3704225374,51.5120202,-0.0979104,1,,
31279,3704225378,51.5112681,-0.0959174,3,,
31280,3705331842,51.5198841,-0.056652,4,crossing,
31281,3705331857,51.5198032,-0.0567952,3,,
31282,3705603831,51.4987637,-0.1036291,3,,
31283,3705603834,51.4987564,-0.1037174,3,,
31284,3705603836,51.498764,-0.1038621,3,,
31285,3706207038,51.5286933,-0.1964033,4,,
31286,3706207056,51.5289294,-0.1965515,3,,
31287,3706207079,51.52924,-0.1963966,3,,
